datetime,open,high,low,close,volume
2010-01-04,23.00611012505572,23.36675421473569,22.983569332048635,23.254053115844727,38409100
2010-01-05,23.1789156496181,23.36675126844309,23.02113298460765,23.26156234741211,49749600
2010-01-06,23.20145544569562,23.3517245168276,22.930973123958942,23.11880874633789,58182400
2010-01-07,23.013622187350617,23.066217370800008,22.68303248981632,22.878381729125977,50559700
2010-01-08,22.750653780949705,23.201458181355395,22.7205993899508,23.036163330078125,51197400
2010-01-11,23.073730891277616,23.11129888166341,22.630440069303617,22.743141174316406,68754700
2010-01-12,22.65297997261242,22.84081562981994,22.47265791366188,22.592872619628903,65912100
2010-01-13,22.73562840703774,22.930977664965376,22.547792747461823,22.80324935913086,51863500
2010-01-14,22.773190025081544,23.36675126844309,22.735623474545363,23.26156234741211,63228100
2010-01-15,23.351724811288857,23.471939496481504,23.07372745611081,23.186429977416992,79913200
2010-01-19,23.103780570397817,23.47193820264039,23.05118682765916,23.36675071716309,46575700
2010-01-20,23.148864953893813,23.246540293777805,22.773193656341817,22.983570098876957,54849500
2010-01-21,22.99859829803575,23.081245012613525,22.54027883644489,22.547792434692383,73086700
2010-01-22,22.540273641310435,22.690542705481302,21.66871650849219,21.75887680053711,102004600
2010-01-25,21.96925818686319,22.284822146741124,21.864070677927987,22.02936553955078,63373000
2010-01-26,21.93920200579638,22.427574353811025,21.856553870583763,22.16460418701172,66639900
2010-01-27,22.051898554925668,22.405028948256824,21.803955633422557,22.29232788085937,63949500
2010-01-28,22.420058441838204,22.442599230861266,21.70628255323298,21.90914535522461,117513700
2010-01-29,22.465133015259266,22.480160204214428,20.782126545214584,21.17282485961914,193888500
2010-02-01,21.33061298864783,21.39823392788855,20.97748253166901,21.34564018249512,85931100
2010-02-02,21.315595418410016,21.413269349804533,21.14278548890797,21.383214950561523,54413700
2010-02-03,21.23294644209605,21.6311586184115,21.12775891491077,21.510942459106445,61397900
2010-02-04,21.32310171857002,21.413263458420417,20.89483667869317,20.917377471923828,77850000
2010-02-05,21.03758511424011,21.247961481288343,20.71450768497994,21.0526123046875,80960100
2010-02-08,21.045109079032443,21.09770283844112,20.714517891656197,20.82721900939941,52820600
2010-02-09,21.015052495243136,21.293049894265646,20.84975763530173,21.045106887817383,59195800
2010-02-10,21.060140919663084,21.21792223267252,20.91738537474541,21.030086517333984,48591300
2010-02-11,20.98499682394178,21.338127292621767,20.81218838818809,21.12775230407715,65993700
2010-02-12,20.89483696193036,21.082672608848647,20.72202851070287,20.98499870300293,81117200
2010-02-16,21.234105797224483,21.41527256523432,21.151072588308526,21.40017509460449,51935600
2010-02-17,21.5360403001802,21.62662220592332,21.407714733899585,21.58133125305176,45882900
2010-02-18,21.581336537186715,21.91347363237242,21.520948105314204,21.86818122863769,42856500
2010-02-19,21.73230442014676,21.83043506433925,21.65681853396678,21.71720695495605,44451800
2010-02-22,21.77004442170296,21.84553030017955,21.62662139657477,21.687009811401367,36707100
2010-02-23,21.649259107933748,21.76248716138907,21.203894183206373,21.385059356689453,52266200
2010-02-24,21.52849140888752,21.732302854962672,21.42281059993739,21.61152458190918,43165900
2010-02-25,21.339783788119224,21.626628492721945,21.151069749893423,21.588886260986328,48735300
2010-02-26,21.626624259815056,21.777596036756037,21.52094487982051,21.641721725463867,40370600
