datetime,open,high,low,close,adj_close,volume
2010-01-04,78.19999694824219,79.19999694824219,78.16000366210938,79.05999755859375,41.26546859741211,10173800
2010-01-05,79.22000122070312,79.62000274658203,78.72000122070312,79.62000274658203,41.55775451660156,10593700
2010-01-06,79.44000244140625,80.0,79.19000244140625,79.62999725341797,41.562957763671875,11014600
2010-01-07,79.36000061035156,79.69999694824219,78.97000122070312,79.33000183105469,41.40638732910156,9626900
2010-01-08,79.12000274658203,79.47000122070312,78.88999938964844,79.47000122070312,41.47944641113281,5624300
2010-01-11,80.16999816894531,81.08999633789062,80.05999755859375,80.87999725341797,42.21539688110352,11916800
2010-01-12,79.5199966430664,80.44999694824219,79.47000122070312,80.41000366210938,41.970096588134766,12175200
2010-01-13,80.2699966430664,80.41000366210938,79.08999633789062,79.80000305175781,41.65169525146485,10842200
2010-01-14,79.62999725341797,79.80000305175781,79.1500015258789,79.55000305175781,41.52122116088867,6721000
2010-01-15,79.54000091552734,79.69000244140625,78.27999877929688,79.2300033569336,41.35416793823242,13482300
2010-01-19,78.95999908447266,79.75,78.56999969482422,79.68000030517578,41.589054107666016,8722200
2010-01-20,78.70999908447266,78.93000030517578,77.6500015258789,78.1500015258789,40.79047393798828,8703800
2010-01-21,78.1500015258789,78.18000030517578,76.05999755859375,76.23999786376953,39.79353332519531,12573200
2010-01-22,75.9800033569336,76.58999633789062,74.43000030517578,74.58999633789062,38.93235778808594,13825000
2010-01-25,75.1500015258789,75.2699966430664,74.08999633789062,74.55000305175781,38.91145324707031,9129700
2010-01-26,74.08000183105469,74.87999725341797,73.69999694824219,74.1500015258789,38.702674865722656,10558200
2010-01-27,73.94000244140625,74.36000061035156,73.12999725341797,73.69999694824219,38.46780014038086,13373200
2010-01-28,73.97000122070312,74.18000030517578,72.31999969482422,73.23999786376953,38.22768020629883,12828800
2010-01-29,73.52999877929688,74.06999969482422,71.75,72.12000274658203,37.64311981201172,15265600
2010-02-01,72.69999694824219,73.73999786376953,72.13999938964844,73.58000183105469,38.405147552490234,11828500
2010-02-02,73.73999786376953,74.58000183105469,73.0,74.44999694824219,38.8592529296875,12947600
2010-02-03,74.18000030517578,74.36000061035156,73.05000305175781,73.20999908447266,38.212032318115234,14540300
2010-02-04,72.55999755859375,72.83000183105469,71.05999755859375,71.37000274658203,37.25165557861328,15248400
2010-02-05,71.0,71.23999786376953,69.55000305175781,71.18000030517578,37.15248107910156,17307000
2010-02-08,71.23999786376953,71.44999694824219,70.12999725341797,70.12999725341797,36.60442352294922,11595600
2010-02-09,70.88999938964844,72.02999877929688,70.81999969482422,71.30999755859375,37.22032928466797,13051900
2010-02-10,71.0199966430664,71.2300033569336,70.0,70.75,36.92803192138672,11618700
2010-02-11,70.72000122070312,72.11000061035156,70.30999755859375,71.7300033569336,37.439552307128906,11273800
2010-02-12,70.54000091552734,71.30000305175781,70.16999816894531,71.01000213623047,37.41847229003906,13809100
2010-02-16,71.98999786376953,73.31999969482422,71.93000030517578,72.98999786376953,38.461814880371094,14230800
2010-02-17,73.22000122070312,73.43000030517578,72.45999908447266,72.83999633789062,38.38278579711914,8728000
2010-02-18,72.69000244140625,73.72000122070312,72.33999633789062,73.62000274658203,38.793792724609375,9848000
2010-02-19,73.44000244140625,74.37999725341797,73.20999908447266,74.05000305175781,39.020389556884766,13113200
2010-02-22,74.16999816894531,74.22000122070312,72.79000091552734,72.95999908447266,38.44601058959961,8683400
2010-02-23,72.5999984741211,72.93000030517578,71.7699966430664,72.04000091552734,37.96123123168945,11907600
2010-02-24,72.12000274658203,72.44999694824219,71.61000061035156,72.33999633789062,38.11931228637695,8921000
2010-02-25,71.19000244140625,72.19000244140625,70.77999877929688,72.11000061035156,37.99811172485352,11761100
2010-02-26,72.19000244140625,72.69000244140625,71.81999969482422,72.30000305175781,38.098236083984375,8978800
2010-03-01,72.62999725341797,73.18000030517578,72.38999938964844,72.80999755859375,38.36697769165039,7428100
2010-03-02,73.18000030517578,73.91000366210938,73.01000213623047,73.31999969482422,38.635719299316406,9257200
2010-03-03,73.62999725341797,73.8499984741211,73.05999755859375,73.12999725341797,38.53558349609375,8194200
2010-03-04,73.06999969482422,73.5,72.70999908447266,73.08000183105469,38.50925064086914,9419900
2010-03-05,73.55000305175781,74.47000122070312,73.51000213623047,74.30000305175781,39.15212631225586,8750200
2010-03-08,74.48999786376953,74.87999725341797,74.1500015258789,74.63999938964844,39.331275939941406,6474000
2010-03-09,74.30000305175781,74.91000366210938,74.0,74.30000305175781,39.15212631225586,8480100
2010-03-10,74.13999938964844,74.33000183105469,73.25,73.95999908447266,38.97296142578125,14652900
2010-03-11,74.06999969482422,74.08999633789062,73.55000305175781,73.98999786376953,38.988765716552734,7024700
2010-03-12,74.16999816894531,74.23999786376953,73.51000213623047,73.72000122070312,38.846492767333984,7681900
2010-03-15,73.51000213623047,73.62999725341797,72.8499984741211,73.56999969482422,38.767452239990234,8807600
2010-03-16,73.9000015258789,74.12000274658203,73.41000366210938,73.9800033569336,38.983497619628906,9828300
2010-03-17,74.18000030517578,75.05999755859375,74.16000366210938,74.66999816894531,39.34710311889648,10292000
2010-03-18,74.8499984741211,75.06999969482422,74.23999786376953,74.76000213623047,39.39453125,9916100
2010-03-19,74.9800033569336,75.16000366210938,73.88999938964844,74.9800033569336,39.51044464111328,16610700
2010-03-22,74.16999816894531,74.87999725341797,74.0,74.45999908447266,39.23644256591797,9317900
2010-03-23,74.43000030517578,74.79000091552734,74.02999877929688,74.7699966430664,39.39980697631836,8006700
2010-03-24,74.2699966430664,74.5,73.77999877929688,73.93000030517578,38.9571533203125,8997600
2010-03-25,74.4000015258789,74.62000274658203,73.69000244140625,73.80000305175781,38.88863754272461,10510300
2010-03-26,74.0,74.87999725341797,73.81999969482422,74.43000030517578,39.22063064575195,10411500
2010-03-29,74.61000061035156,75.44000244140625,74.48999786376953,75.2300033569336,39.642189025878906,8818000
2010-03-30,75.2699966430664,75.5,74.95999908447266,75.30000305175781,39.679080963134766,6378100
2010-03-31,75.47000122070312,76.13999938964844,75.08000183105469,75.83000183105469,39.95835876464844,9875500
2010-04-01,76.4000015258789,77.12999725341797,76.33999633789062,76.69000244140625,40.411521911621094,7859300
2010-04-05,76.97000122070312,77.75,76.7300033569336,77.66000366210938,40.92267608642578,8108600
2010-04-06,77.56999969482422,78.0,77.19999694824219,77.87999725341797,41.0385856628418,6490000
2010-04-07,77.66999816894531,77.83000183105469,76.95999908447266,77.37000274658203,40.76983642578125,9431400
2010-04-08,76.93000030517578,78.0,76.62999725341797,77.66000366210938,40.92267608642578,6880500
2010-04-09,78.04000091552734,79.62000274658203,78.0,79.5,41.892234802246094,9804100
2010-04-12,79.5,80.80000305175781,79.37000274658203,80.43000030517578,42.38230514526367,10000000
2010-04-13,80.41999816894531,80.56999969482422,79.2699966430664,80.20999908447266,42.26636505126953,7978500
2010-04-14,80.45999908447266,80.61000061035156,80.02999877929688,80.58000183105469,42.46134948730469,7290400
2010-04-15,80.61000061035156,81.76000213623047,80.51000213623047,81.58999633789062,42.99355697631836,9702500
2010-04-16,81.45999908447266,81.9000015258789,80.27999877929688,80.75,42.550926208496094,12861900
2010-04-19,80.25,81.5,80.05000305175781,81.31999969482422,42.851295471191406,9335900
2010-04-20,81.81999969482422,82.36000061035156,81.66000366210938,82.05000305175781,43.23596954345703,11470000
2010-04-21,82.30000305175781,82.66999816894531,81.23999786376953,81.91999816894531,43.16746139526367,9416400
2010-04-22,81.11000061035156,81.44999694824219,80.63999938964844,81.19999694824219,42.788055419921875,9421100
2010-04-23,81.04000091552734,82.7699966430664,80.94999694824219,82.66999816894531,43.56266021728515,9918100
2010-04-26,82.5199966430664,83.13999938964844,82.33999633789062,82.58999633789062,43.52052307128906,9792600
2010-04-27,82.08000183105469,82.51000213623047,80.06999969482422,80.2300033569336,42.27691650390625,13042800
2010-04-28,80.62000274658203,80.91999816894531,79.8499984741211,80.62000274658203,42.482425689697266,12115700
