datetime,open,high,low,close,volume
2010-01-04,6.422876697326148,6.455076781226995,6.391278499172716,6.440330982208252,493729600
2010-01-05,6.458086826968792,6.487879368872802,6.417459939457402,6.451466083526611,601904800
2010-01-06,6.451465539489639,6.477045280657176,6.342225692663006,6.348846435546875,552160000
2010-01-07,6.372320439028967,6.379844011980407,6.291067458325215,6.33711051940918,477131200
2010-01-08,6.328683317594562,6.379842800362581,6.291368010013893,6.3792405128479,447610800
2010-01-11,6.403919247996197,6.409938106927058,6.273012280593859,6.322968006134033,462229600
2010-01-12,6.295279766151516,6.312734855829747,6.211920995111912,6.251042366027832,594459600
2010-01-13,6.255556925343339,6.34764263282566,6.1421038718775645,6.339216232299805,605892000
2010-01-14,6.322967226820972,6.333499826858838,6.290164851483697,6.302503108978272,432894000
2010-01-15,6.347642852984377,6.367806026370576,6.195369368621774,6.197175025939941,594067600
2010-01-19,6.269399457778435,6.475841447952822,6.236597889871232,6.471327304840088,730007600
2010-01-20,6.467414949835066,6.486674891699071,6.3046088752892695,6.371717929840088,612152800
2010-01-21,6.3822513187179455,6.419266090887947,6.235694935607777,6.261575222015381,608154400
2010-01-22,6.22275417000318,6.244421252148021,5.933253971692852,5.951008796691895,881767600
2010-01-25,6.094253998563211,6.160158471211207,6.024436867223018,6.111106395721436,1065699600
2010-01-26,6.197775899349655,6.431302317713258,6.096360573968853,6.197474956512451,1867110000
2010-01-27,6.224859329794546,6.3371081843180415,6.004574016462286,6.255856037139893,1722568400
2010-01-28,6.1670811518983895,6.184234090635702,5.9795977756648,5.997352600097656,1173502400
2010-01-29,6.051221015113367,6.084925812978213,5.725307119072653,5.779776573181152,1245952400
2010-02-01,5.789105111892288,5.898344957536001,5.756905029982434,5.86012601852417,749876400
2010-02-02,5.895637253463911,5.907975509525003,5.819500313390166,5.894132137298584,698342400
2010-02-03,5.873368705165813,6.024739788245984,5.850798386666944,5.995548725128174,615328000
2010-02-04,5.920312437390329,5.969666257497655,5.765029956382149,5.779475212097168,757652000
2010-02-05,5.796930900949433,5.898346254663203,5.743363864547432,5.882095336914063,850306800
2010-02-08,5.889017407022831,5.954922299400204,5.838158857075349,5.841770172119141,478270800
2010-02-09,5.910985463873022,5.943486495831083,5.8607292013274135,5.904064178466797,632886800
2010-02-10,5.895035644004947,5.916402993800595,5.845983553649512,5.871863842010498,370361600
2010-02-11,5.864639914208277,6.011195864122497,5.839963002922944,5.978694438934326,550345600
2010-02-12,5.96184094409821,6.068071738952187,5.883296885650015,6.030153751373291,655468800
2010-02-16,6.077100632580754,6.129764423699118,6.0644614352143416,6.121037483215332,543737600
2010-02-17,6.144812970679,6.148424285786428,6.044600985412663,6.095459938049316,436396800
2010-02-18,6.06776994868053,6.135782214469311,6.04640381454228,6.106892108917236,422825200
2010-02-19,6.074694241849937,6.115019381625988,6.052123526278265,6.068975925445557,415469600
2010-02-22,6.089137501488681,6.093952184422035,5.994342529906764,6.031357288360596,390563600
2010-02-23,6.018718673543025,6.05874326560578,5.889617416207685,5.930243492126465,575094800
2010-02-24,5.96545393570527,6.062054588549697,5.953717163709801,6.038581848144531,460566400
2010-02-25,5.939874619986777,6.104787296426052,5.92512882100587,6.078907012939453,665126000
2010-02-26,6.090344327147229,6.17430540574324,6.078908896225831,6.157753944396973,507460800
2010-03-01,6.191757931846104,6.304609101247995,6.18273004722626,6.289261817932129,550093600
2010-03-02,6.317549589125614,6.344634048053501,6.251644701876662,6.285048961639404,566546400
2010-03-03,6.28775639099061,6.315743273901178,6.257662908021177,6.299492359161377,372052800
2010-03-04,6.297987368880369,6.347340383199757,6.27842568417969,6.341020584106445,366041200
2010-03-05,6.468318737610514,6.611564341558994,6.458989507847811,6.588994026184082,899620400
2010-03-08,6.620891924997233,6.623299065916412,6.5679271907112815,6.592905044555664,429889600
2010-03-09,6.569733074092045,6.77105901880703,6.557093876211315,6.7114739418029785,920259200
2010-03-10,6.735849912217083,6.785504276995123,6.716890914495598,6.766243934631348,596218000
2010-03-11,6.738258200231668,6.786106109619141,6.720502570151375,6.786106109619141,405700400
2010-03-12,6.842380971390462,6.853214914769391,6.793629833356823,6.819209575653076,416323600
2010-03-15,6.782495214348367,6.7861057251506125,6.6281147386043004,6.736151218414307,493502800
2010-03-16,6.746382962806636,6.770457588790943,6.696126708957758,6.754508018493652,446908000
2010-03-17,6.768049191444486,6.814694124969459,6.718997117059263,6.744576454162598,450956800
2010-03-18,6.7439743980178415,6.771059255407664,6.699135519066172,6.760526657104492,342109600
2010-03-19,6.764740884624189,6.778282913583098,6.657607219196507,6.688302993774414,559445600
2010-03-22,6.634735648802588,6.801153431495038,6.625105477441823,6.763535976409912,456419600
2010-03-23,6.790319404928508,6.884813864251339,6.743975003927867,6.872174263000488,602431200
2010-03-24,6.850505485436422,6.927545238275103,6.846592827080611,6.902567386627197,597780400
2010-03-25,6.9492123351114605,6.950717450970843,6.808674853843144,6.820712566375732,542284400
2010-03-26,6.8899300346190095,6.980210486525643,6.877892319597145,6.948612689971924,640875200
2010-03-29,7.011810947892063,7.037991779635428,6.970281623628801,6.993453025817871,540744400
