datetime,premium
2022-08-02,-0.00081423
2022-08-03,-0.00047711
2022-08-04,-5.464e-05
2022-08-05,0.00018954
2022-08-06,0.0
2022-08-07,-0.0006638
2022-08-08,-0.00040276
2022-08-09,-0.00081758
2022-08-10,-9.49e-05
2022-08-11,-0.00041502
2022-08-12,-0.00031407
2022-08-13,0.0
2022-08-14,0.0
2022-08-15,0.0
2022-08-16,-0.00104555
2022-08-17,0.00024266
2022-08-18,-0.00043026
2022-08-19,-0.0008467
2022-08-20,-0.00101473
2022-08-21,-0.00036341
2022-08-22,-0.00031765
2022-08-23,-0.00048149
2022-08-24,-0.00036209
2022-08-25,-0.00090017
2022-08-26,-0.00079229
2022-08-27,-0.00036004
2022-08-28,-0.00077231
2022-08-29,-0.00043348
2022-08-30,-0.00044491
2022-08-31,-0.0010614
2022-09-01,0.0
2022-09-02,-0.00076721
2022-09-03,-0.00026297
2022-09-04,-0.00060394
2022-09-05,-0.00030294
2022-09-06,-0.00038744
2022-09-07,-0.00055075
2022-09-08,-0.0002863
2022-09-09,-0.00036143
2022-09-10,-0.00050987
2022-09-11,-0.00055858
2022-09-12,0.0
2022-09-13,-0.00030364
2022-09-14,-0.00027619
2022-09-15,-0.00078611
2022-09-16,-0.00118584
2022-09-17,-0.0009029
2022-09-18,-0.00102988
2022-09-19,-1.711e-05
2022-09-20,-0.00044362
2022-09-21,-0.00104341
2022-09-22,-0.00037225
2022-09-23,-0.00042183
2022-09-24,-0.00096281
2022-09-25,-0.0004648
2022-09-26,-0.00051331
2022-09-27,-0.00057808
2022-09-28,-0.00070875
2022-09-29,-0.00025639
2022-09-30,-0.00032022
2022-10-01,-0.00014307
2022-10-02,-0.00058056
2022-10-03,-0.00028791
2022-10-04,-0.00038616
2022-10-05,-0.00057304
2022-10-06,-0.00037886
2022-10-07,-0.00072427
2022-10-08,-0.00089762
2022-10-09,-0.0004947
2022-10-10,-0.00095199
2022-10-11,-0.00041153
2022-10-12,-0.00029222
2022-10-13,-0.00063694
2022-10-14,-0.00042749
2022-10-15,-0.00035996
2022-10-16,-0.00047685
2022-10-17,-8.524e-05
2022-10-18,-0.00046231
2022-10-19,-0.00042439
2022-10-20,-0.0004146
2022-10-21,-0.00017449
2022-10-22,-0.00051498
2022-10-23,-0.00014931
2022-10-24,-0.00043287
2022-10-25,-0.00061794
2022-10-26,-0.00013178
2022-10-27,-0.00024149
2022-10-28,-0.00091245
2022-10-29,-0.00063412
2022-10-30,-0.00023566
2022-10-31,-0.00080961
2022-11-01,-0.00013758
2022-11-02,-0.000515
2022-11-03,-0.00092275
2022-11-04,-0.0001729
2022-11-05,-0.00050676
2022-11-06,-0.00078307
2022-11-07,-0.00047881
2022-11-08,-0.00126059
2022-11-09,0.0
2022-11-10,0.0
2022-11-11,-0.00048557
2022-11-12,-0.00071221
2022-11-13,-6.976e-05
2022-11-14,0.0
2022-11-15,-0.00041938
2022-11-16,-0.00100543
2022-11-17,-0.00080882
2022-11-18,-0.00039914
2022-11-19,-0.00054806
2022-11-20,-0.00053666
2022-11-21,-0.00017447
2022-11-22,-0.00019714
2022-11-23,-0.00028914
2022-11-24,-0.00059092
2022-11-25,-2.978e-05
2022-11-26,-0.00044656
2022-11-27,-0.00022483
2022-11-28,-0.00066133
2022-11-29,-0.00093461
2022-11-30,-5.86e-06
2022-12-01,-0.00060284
2022-12-02,-0.00044128
2022-12-03,-0.00024354
2022-12-04,-0.00119948
2022-12-05,-0.00048342
2022-12-06,-0.00076338
2022-12-07,-0.00039657
2022-12-08,-0.0008658
2022-12-09,-0.00054697
2022-12-10,-0.00046302
2022-12-11,-0.00045975
2022-12-12,-0.00068848
2022-12-13,-0.00042275
2022-12-14,-0.00035358
2022-12-15,-0.00034256
2022-12-16,-0.00143973
2022-12-17,-0.00072018
2022-12-18,-0.00050592
2022-12-19,-0.0007308
